Linear_GD,Ridge_GD,Lasso_CD
0.18469036841993267,0.18469036841993272,0.0008755623737279752
0.17935384439028765,0.17935384439028765,0.0008755623725019465
0.17421072094244608,0.17421072094244608,0.000875562371637309
0.16925247525776382,0.16925247525776382,0.000875562371027536
0.16447104938542273,0.16447104938542273,0.0008755623705975011
0.15985881745909009,0.15985881745909009,0.0008755623702942226
0.15540855596414688,0.15540855596414688,0.0008755623700803409
0.15111341670109554,0.15111341670109554,0.000875562369929502
0.14696690213764382,0.14696690213764385,0.000875562369823124
0.14296284288224823,0.14296284288224825,0.0008755623697481018
0.13909537704654143,0.13909537704654143,0.0008755623696951939
0.135358931293879,0.135358931293879,0.0008755623696578809
0.13174820339691654,0.13174820339691654,0.000875562369631566
0.12825814614926245,0.12825814614926245,0.0008755623696130073
0.12488395249535358,0.12488395249535356,0.0008755623695999206
0.1216210417592007,0.12162104175920067,0.0008755623695906892
0.1184650468669236,0.1184650468669236,0.0008755623695841788
0.11541180247035285,0.11541180247035285,0.0008755623695795888
0.11245733388969173,0.11245733388969173,0.0008755623695763517
0.10959784680253756,0.10959784680253755,0.0008755623695740683
0.10682971761465368,0.10682971761465368,0.0008755623695724581
0.10414948445493229,0.10414948445493226,0.0008755623695713227
0.10155383874313954,0.10155383874313953,0.0008755623695705216
0.0990396172844107,0.09903961728441066,0.0008755623695699572
0.09660379484917077,0.09660379484917077,0.0008755623695695585
0.0942434772012897,0.0942434772012897,0.0008755623695692772
0.09195589454091285,0.09195589454091284,0.0008755623695690799
0.0897383953316101,0.08973839533161009,0.0008755623695689402
0.08758844048431498,0.08758844048431494,0.0008755623695688412
0.08550359787302775,0.08550359787302772,0.0008755623695687713
0.08348153715947848,0.08348153715947847,0.0008755623695687222
0.08152002490592111,0.0815200249059211,0.0008755623695686887
0.07961691995699197,0.07961691995699197,0.0008755623695686623
0.07777016907314022,0.0777701690731402,0.0008755623695686464
0.07597780279954942,0.07597780279954941,0.0008755623695686337
0.07423793155573644,0.07423793155573642,0.0008755623695686245
0.07254874193215671,0.0725487419321567,0.0008755623695686192
0.07090849318117441,0.0709084931811744,0.0008755623695686146
0.06931551389068989,0.06931551389068988,0.0008755623695686122
0.06776819882956343,0.06776819882956342,0.0008755623695686114
0.06626500595474324,0.06626500595474322,0.0008755623695686103
0.06480445357070805,0.06480445357070805,0.0008755623695686063
0.06338511763247592,0.06338511763247592,0.0008755623695686065
0.06200562918401683,0.06200562918401682,0.0008755623695686063
0.0606646719244464,0.06066467192444639,0.0008755623695686056
0.05936097989487238,0.059360979894872365,0.0008755623695686065
0.05809333527922145,0.058093335279221434,0.0008755623695686071
0.05686056631279559,0.05686056631279557,0.0008755623695686065
0.05566154529269503,0.055661545292695,0.0008755623695686062
0.05449518668460609,0.05449518668460607,0.0008755623695686054
0.05336044532078556,0.05336044532078554,0.0008755623695686054
0.05225631468438328,0.05225631468438326,0.0008755623695686054
0.05118182527553411,0.05118182527553409,0.0008755623695686041
0.05013604305491766,0.05013604305491763,0.0008755623695686044
0.04911806796073569,0.04911806796073568,0.0008755623695686048
0.0481270324952904,0.04812703249529038,0.0008755623695686058
0.047162100377565186,0.04716210037756517,0.0008755623695686053
0.04622246525841396,0.04622246525841393,0.0008755623695686054
0.045307349495155955,0.045307349495155934,0.0008755623695686051
0.04441600298255262,0.044416002982552605,0.0008755623695686054
0.04354770203731077,0.04354770203731077,0.0008755623695686053
0.04270174833341393,0.04270174833341393,0.0008755623695686048
0.04187746788573203,0.04187746788573203,0.0008755623695686048
0.0410742100794983,0.04107421007949829,0.0008755623695686044
0.04029134674337353,0.04029134674337352,0.0008755623695686041
0.03952827126394034,0.03952827126394033,0.0008755623695686041
0.03878439773958635,0.03878439773958634,0.0008755623695686039
0.03805916017184356,0.03805916017184357,0.0008755623695686041
0.03735201169235521,0.0373520116923552,0.0008755623695686044
0.036662423823736114,0.036662423823736114,0.0008755623695686044
0.03598988577268643,0.035989885772686414,0.0008755623695686048
0.03533390375380224,0.03533390375380223,0.0008755623695686045
0.03469400034260966,0.03469400034260966,0.0008755623695686053
0.03406971385642461,0.0340697138564246,0.0008755623695686045
0.03346059776171324,0.03346059776171324,0.0008755623695686048
0.03286622010669653,0.032866220106696514,0.0008755623695686058
0.03228616297800667,0.032286162978006676,0.0008755623695686051
0.03172002198026459,0.03172002198026459,0.0008755623695686048
0.031167405737504778,0.031167405737504778,0.0008755623695686053
0.030627935415429092,0.030627935415429085,0.0008755623695686053
0.030101244263521988,0.03010124426352197,0.0008755623695686051
0.029586977176108975,0.029586977176108965,0.0008755623695686051
0.029084790271485965,0.02908479027148595,0.0008755623695686045
0.028594350488290853,0.02859435048829086,0.0008755623695686048
0.02811533519833038,0.02811533519833037,0.0008755623695686051
0.027647431835113735,0.027647431835113735,0.0008755623695686054
0.02719033753738252,0.027190337537382515,0.000875562369568605
0.026743758806960487,0.026743758806960484,0.0008755623695686048
0.026307411180280925,0.02630741118028092,0.0008755623695686048
0.02588101891298015,0.02588101891298014,0.0008755623695686048
0.02546431467697597,0.025464314676975956,0.0008755623695686048
0.02505703926947809,0.025057039269478075,0.0008755623695686051
0.02465894133340408,0.02465894133340408,0.0008755623695686051
0.02426977708870028,0.024269777088700262,0.0008755623695686048
0.023889310074090734,0.02388931007409072,0.000875562369568605
0.023517310898800645,0.023517310898800624,0.0008755623695686051
0.023153557003821757,0.02315355700382174,0.0008755623695686054
0.022797832432308464,0.022797832432308453,0.0008755623695686058
0.02244992760871231,0.022449927608712304,0.0008755623695686062
0.022109639126281517,0.022109639126281506,0.0008755623695686058
0.02177676954256946,0.021776769542569456,0.0008755623695686063
0.02145112718261287,0.021451127182612863,0.000875562369568606
0.021132525949456374,0.02113252594945636,0.000875562369568606
0.02082078514171492,0.020820785141714905,0.000875562369568606
0.020515729277880104,0.020515729277880097,0.0008755623695686054
0.020217187927089868,0.020217187927089868,0.0008755623695686054
0.019924995546093886,0.01992499554609388,0.000875562369568606
0.019638991322159443,0.019638991322159433,0.0008755623695686058
0.019359019021674192,0.019359019021674185,0.0008755623695686056
0.019084926844212768,0.019084926844212764,0.0008755623695686051
0.018816567281845834,0.01881656728184582,0.0008755623695686053
0.0185537969834789,0.0185537969834789,0.000875562369568606
0.018296476624018756,0.01829647662401875,0.000875562369568606
0.01804447077817389,0.018044470778173883,0.0008755623695686058
0.017797647798704092,0.017797647798704082,0.000875562369568606
0.01755587969894254,0.01755587969894253,0.0008755623695686054
0.0173190420394216,0.01731904203942159,0.0008755623695686051
0.01708701381844081,0.017087013818440806,0.0008755623695686054
0.01685967736642281,0.016859677366422802,0.0008755623695686053
0.01663691824390955,0.01663691824390954,0.0008755623695686051
0.01641862514305757,0.016418625143057555,0.0008755623695686048
0.01620468979249729,0.01620468979249729,0.0008755623695686051
0.01599500686542711,0.015995006865427104,0.0008755623695686051
0.015789473890818324,0.015789473890818317,0.0008755623695686051
0.015587991167612844,0.015587991167612836,0.0008755623695686054
0.01539046168179993,0.015390461681799921,0.0008755623695686051
0.015196791026263567,0.015196791026263558,0.0008755623695686051
0.015006887323296381,0.015006887323296367,0.0008755623695686051
0.014820661149680437,0.014820661149680425,0.0008755623695686051
0.01463802546423953,0.014638025464239516,0.0008755623695686044
0.014458895537771261,0.014458895537771252,0.0008755623695686044
0.014283188885271417,0.014283188885271409,0.0008755623695686044
0.014110825200366342,0.014110825200366333,0.0008755623695686044
0.013941726291872819,0.013941726291872819,0.0008755623695686042
0.013775816022407994,0.013775816022407992,0.0008755623695686041
0.013613020248975144,0.01361302024897514,0.0008755623695686044
0.013453266765454264,0.013453266765454264,0.0008755623695686044
0.013296485246928873,0.013296485246928873,0.0008755623695686044
0.013142607195783746,0.01314260719578374,0.0008755623695686044
0.012991565889510327,0.012991565889510323,0.0008755623695686045
0.012843296330159733,0.012843296330159732,0.0008755623695686045
0.012697735195384936,0.012697735195384936,0.0008755623695686041
0.01255482079101657,0.012554820791016566,0.0008755623695686041
0.012414493005118757,0.012414493005118758,0.0008755623695686041
0.012276693263473503,0.012276693263473502,0.0008755623695686037
0.012141364486444022,0.012141364486444015,0.0008755623695686041
0.01200845104716972,0.01200845104716971,0.0008755623695686039
0.01187789873104686,0.011877898731046856,0.0008755623695686041
0.011749654696451116,0.011749654696451105,0.0008755623695686041
0.01162366743665957,0.011623667436659569,0.0008755623695686041
0.011499886742931727,0.011499886742931722,0.0008755623695686041
0.011378263668710106,0.0113782636687101,0.0008755623695686044
0.01125875049490303,0.011258750494903026,0.0008755623695686041
0.011141300696213231,0.011141300696213228,0.0008755623695686041
0.011025868908477395,0.011025868908477392,0.0008755623695686042
0.010912410896983107,0.010912410896983103,0.0008755623695686048
0.010800883525730814,0.010800883525730802,0.0008755623695686044
0.010691244727609715,0.010691244727609706,0.0008755623695686048
0.010583453475457498,0.010583453475457496,0.000875562369568605
0.010477469753975153,0.010477469753975144,0.0008755623695686051
0.01037325453246876,0.010373254532468757,0.000875562369568605
0.010270769738391795,0.010270769738391786,0.0008755623695686051
0.01016997823166165,0.010169978231661648,0.0008755623695686048
0.010070843779725834,0.010070843779725827,0.0008755623695686045
0.009973331033353443,0.009973331033353438,0.0008755623695686044
0.009877405503129051,0.009877405503129042,0.0008755623695686042
0.009783033536626322,0.009783033536626315,0.0008755623695686044
0.009690182296240102,0.009690182296240097,0.0008755623695686051
0.009598819737655898,0.009598819737655893,0.0008755623695686048
0.009508914588936785,0.009508914588936778,0.0008755623695686048
0.009420436330208368,0.009420436330208368,0.0008755623695686048
0.009333355173923107,0.009333355173923103,0.0008755623695686048
0.009247642045685752,0.009247642045685749,0.0008755623695686048
0.009163268565622787,0.009163268565622782,0.0008755623695686048
0.00908020703027872,0.009080207030278717,0.0008755623695686042
0.008998430395023136,0.008998430395023132,0.0008755623695686048
0.008917912256952753,0.008917912256952747,0.000875562369568605
0.008838626838273316,0.00883862683827331,0.000875562369568605
0.00876054897014664,0.008760548970146633,0.0008755623695686048
0.00868365407698867,0.008683654076988664,0.0008755623695686045
0.008607918161204837,0.008607918161204832,0.0008755623695686051
0.008533317788349483,0.008533317788349478,0.0008755623695686045
0.008459830072696562,0.008459830072696557,0.0008755623695686045
0.008387432663209243,0.008387432663209241,0.0008755623695686048
0.008316103729896464,0.00831610372989646,0.0008755623695686048
0.008245821950544812,0.008245821950544806,0.0008755623695686051
0.008176566497814636,0.00817656649781463,0.0008755623695686051
0.00810831702668949,0.008108317026689488,0.0008755623695686051
0.008041053662268493,0.008041053662268488,0.0008755623695686045
0.00797475698789137,0.00797475698789137,0.0008755623695686041
0.00790940803358655,0.007909408033586546,0.0008755623695686041
0.007844988264832611,0.007844988264832608,0.0008755623695686044
0.007781479571624108,0.007781479571624107,0.0008755623695686045
0.007718864257832703,0.007718864257832701,0.0008755623695686044
0.007657125030855127,0.007657125030855122,0.0008755623695686044
0.007596244991539572,0.0075962449915395695,0.0008755623695686044
0.007536207624382453,0.007536207624382449,0.0008755623695686042
0.00747699678798774,0.007476996787987733,0.0008755623695686041
0.007418596705781273,0.007418596705781266,0.0008755623695686039
0.007360991956972767,0.007360991956972765,0.0008755623695686041
0.007304167467758335,0.007304167467758327,0.0008755623695686041
0.007248108502756688,0.007248108502756682,0.0008755623695686044
0.007192800656672377,0.00719280065667237,0.0008755623695686037
0.007138229846179544,0.007138229846179541,0.0008755623695686037
0.007084382302019969,0.007084382302019965,0.0008755623695686041
0.007031244561309336,0.007031244561309331,0.0008755623695686041
0.006978803460045799,0.006978803460045796,0.0008755623695686041
0.006927046125815202,0.006927046125815198,0.0008755623695686041
0.006875959970687384,0.006875959970687381,0.0008755623695686041
0.006825532684298185,0.006825532684298178,0.0008755623695686039
0.0067757522271120335,0.006775752227112025,0.0008755623695686041
0.0067266068238599815,0.006726606823859975,0.0008755623695686041
0.006678084957148359,0.006678084957148354,0.0008755623695686041
0.006630175361233254,0.006630175361233251,0.0008755623695686041
0.006582867015956275,0.006582867015956272,0.0008755623695686041
0.006536149140837083,0.0065361491408370805,0.0008755623695686044
0.006490011189318373,0.006490011189318369,0.0008755623695686042
0.006444442843159123,0.006444442843159123,0.0008755623695686044
0.006399434006971997,0.006399434006971992,0.0008755623695686041
0.006354974802900976,0.006354974802900974,0.0008755623695686041
0.006311055565435364,0.006311055565435359,0.0008755623695686041
0.006267666836356431,0.006267666836356428,0.0008755623695686044
0.0062247993598130765,0.006224799359813076,0.0008755623695686041
0.00618244407752304,0.006182444077523039,0.0008755623695686041
0.006140592124096166,0.0061405921240961624,0.0008755623695686044
0.006099234822476482,0.006099234822476478,0.0008755623695686048
0.006058363679499866,0.006058363679499863,0.0008755623695686053
0.00601797038156415,0.006017970381564151,0.0008755623695686051
0.0059780467904086395,0.0059780467904086395,0.0008755623695686054
0.005938584939000119,0.005938584939000121,0.0008755623695686051
0.0058995770275224796,0.005899577027522478,0.0008755623695686051
0.005861015419467152,0.005861015419467151,0.0008755623695686053
0.005822892637821731,0.005822892637821731,0.0008755623695686054
0.005785201361354068,0.005785201361354069,0.0008755623695686054
0.005747934420989362,0.005747934420989361,0.0008755623695686054
0.005711084796277735,0.005711084796277731,0.0008755623695686056
0.0056746456119498995,0.005674645611949898,0.0008755623695686056
0.005638610134558597,0.005638610134558598,0.0008755623695686051
0.005602971769203504,0.005602971769203502,0.0008755623695686051
0.005567724056337414,0.005567724056337418,0.0008755623695686048
0.005532860668651575,0.0055328606686515765,0.0008755623695686044
0.0054983754080380615,0.005498375408038061,0.0008755623695686044
0.005464262202627164,0.005464262202627165,0.0008755623695686044
0.00543051510389786,0.005430515103897861,0.0008755623695686045
0.005397128283859407,0.005397128283859404,0.0008755623695686048
0.005364096032302207,0.005364096032302207,0.0008755623695686045
0.005331412754116184,0.005331412754116184,0.0008755623695686044
0.005299072966674805,0.005299072966674805,0.0008755623695686041
0.005267071297283184,0.005267071297283184,0.0008755623695686041
0.005235402480688449,0.005235402480688453,0.0008755623695686042
0.005204061356650887,0.005204061356650888,0.0008755623695686041
0.005173042867574192,0.005173042867574194,0.0008755623695686041
0.0051423420561933775,0.005142342056193379,0.0008755623695686041
0.005111954063318774,0.0051119540633187705,0.0008755623695686037
0.005081874125634748,0.0050818741256347475,0.0008755623695686041
0.005052097573551664,0.005052097573551667,0.0008755623695686041
0.005022619829109792,0.005022619829109794,0.0008755623695686044
0.004993436403933757,0.004993436403933755,0.0008755623695686039
0.00496454289723627,0.004964542897236272,0.0008755623695686041
0.00493593499386991,0.00493593499386991,0.0008755623695686041
0.00490760846242566,0.004907608462425659,0.0008755623695686039
0.004879559153377067,0.004879559153377064,0.0008755623695686041
0.0048517829972688185,0.004851782997268819,0.0008755623695686039
0.00482427600294866,0.004824276002948662,0.0008755623695686042
0.00479703425584149,0.004797034255841491,0.0008755623695686044
0.0047700539162646,0.0047700539162646004,0.0008755623695686044
0.004743331217783029,0.004743331217783029,0.0008755623695686048
0.004716862465603986,0.004716862465603986,0.0008755623695686048
0.004690644035009376,0.00469064403500938,0.0008755623695686048
0.004664672369825458,0.004664672369825455,0.0008755623695686051
0.0046389439809287085,0.0046389439809287085,0.0008755623695686045
0.0046134554447869935,0.0046134554447869935,0.0008755623695686051
0.0045882034020351264,0.004588203402035127,0.0008755623695686048
0.00456318455608398,0.004563184556083981,0.0008755623695686051
0.004538395671762315,0.004538395671762316,0.0008755623695686051
0.004513833573990473,0.004513833573990472,0.0008755623695686051
0.004489495146485205,0.004489495146485205,0.0008755623695686051
0.004465377330494772,0.004465377330494769,0.0008755623695686051
0.004441477123563649,0.004441477123563649,0.000875562369568605
0.004417791578326044,0.004417791578326045,0.0008755623695686051
0.004394317801327515,0.004394317801327513,0.000875562369568605
0.004371052951874048,0.004371052951874052,0.0008755623695686048
0.0043479942409078605,0.00434799424090786,0.0008755623695686044
0.004325138929909235,0.004325138929909235,0.0008755623695686044
0.004302484329823893,0.004302484329823894,0.0008755623695686045
0.0042800278000150755,0.0042800278000150755,0.0008755623695686045
0.004257766747239886,0.0042577667472398825,0.0008755623695686048
0.0042356986246492295,0.0042356986246492295,0.0008755623695686048
0.004213820930810767,0.004213820930810767,0.0008755623695686045
0.004192131208754327,0.0041921312087543254,0.0008755623695686048
0.0041706270450392715,0.004170627045039272,0.0008755623695686044
0.004149306068843181,0.004149306068843179,0.0008755623695686048
0.00412816595107144,0.004128165951071437,0.0008755623695686048
0.004107204403487162,0.004107204403487162,0.0008755623695686041
0.004086419177860963,0.004086419177860961,0.0008755623695686037
0.004065808065140099,0.0040658080651400945,0.0008755623695686036
0.004045368894636518,0.004045368894636514,0.0008755623695686037
0.004025099533233359,0.004025099533233356,0.0008755623695686041
0.00400499788460944,0.004004997884609439,0.0008755623695686039
0.003985061888481303,0.003985061888481302,0.0008755623695686039
0.0039652895198624034,0.003965289519862403,0.0008755623695686041
0.003945678788339039,0.003945678788339034,0.0008755623695686041
0.0039262277373625625,0.003926227737362562,0.0008755623695686042
0.003906934443557601,0.003906934443557601,0.0008755623695686041
0.00388779701604572,0.00388779701604572,0.0008755623695686037
0.0038688135957843594,0.003868813595784357,0.0008755623695686037
0.0038499823549205184,0.003849982354920515,0.0008755623695686037
0.003831301496158938,0.0038313014961589365,0.0008755623695686041
0.003812769252144379,0.0038127692521443767,0.0008755623695686042
0.003794383884857683,0.003794383884857681,0.0008755623695686041
0.003776143685025264,0.0037761436850252614,0.0008755623695686041
0.0037580469715417725,0.0037580469715417708,0.0008755623695686042
0.003740092090905535,0.0037400920909055335,0.0008755623695686042
0.0037222774166665307,0.003722277416666526,0.0008755623695686044
0.0037046013488865686,0.003704601348886566,0.0008755623695686044
0.0036870623136114307,0.0036870623136114277,0.0008755623695686044
0.0036696587623546066,0.003669658762354603,0.0008755623695686045
0.003652389171592445,0.003652389171592444,0.000875562369568605
0.0036352520422703984,0.0036352520422703962,0.0008755623695686048
0.0036182458993201027,0.0036182458993200993,0.0008755623695686051
0.0036013692911870494,0.003601369291187048,0.0008755623695686051
0.0035846207893686158,0.003584620789368613,0.0008755623695686051
0.0035679989879621567,0.0035679989879621537,0.0008755623695686051
0.0035515025032229986,0.0035515025032229973,0.000875562369568605
0.003535129973132038,0.003535129973132036,0.0008755623695686044
0.0035188800569727605,0.0035188800569727575,0.0008755623695686044
0.0035027514349174407,0.0035027514349174364,0.0008755623695686044
0.0034867428076223147,0.003486742807622311,0.0008755623695686042
0.0034708528958315417,0.003470852895831536,0.0008755623695686044
0.003455080439989684,0.003455080439989682,0.0008755623695686044
0.003439424199862591,0.0034394241998625895,0.0008755623695686042
0.003423882954166441,0.0034238829541664412,0.0008755623695686041
0.0034084555002047478,0.0034084555002047434,0.0008755623695686041
0.003393140653513183,0.003393140653513183,0.0008755623695686036
0.0033779372475120314,0.0033779372475120327,0.0008755623695686033
0.00336284413316604,0.003362844133166036,0.000875562369568603
0.0033478601786515795,0.003347860178651575,0.000875562369568603
0.003332984269030899,0.0033329842690308976,0.0008755623695686033
0.0033182153059333253,0.0033182153059333223,0.0008755623695686032
0.003303552207243226,0.0033035522072432225,0.000875562369568603
0.003288993906794625,0.0032889939067946225,0.000875562369568603
0.0032745393540722758,0.0032745393540722727,0.0008755623695686033
0.003260187513919083,0.00326018751391908,0.0008755623695686033
0.0032459373662496785,0.0032459373662496764,0.0008755623695686033
0.0032317879057700725,0.0032317879057700686,0.0008755623695686037
0.003217738141703186,0.003217738141703184,0.0008755623695686037
0.0032037870975201734,0.003203787097520172,0.0008755623695686041
0.0031899338106773844,0.003189933810677383,0.0008755623695686041
0.00317617733235883,0.003176177332358829,0.0008755623695686044
0.0031625167272240373,0.0031625167272240325,0.0008755623695686039
0.003148951073161187,0.003148951073161185,0.0008755623695686039
0.0031354794610453985,0.003135479461045394,0.0008755623695686037
0.003122100994502025,0.003122100994502025,0.0008755623695686041
0.003108814789674913,0.0031088147896749124,0.0008755623695686042
0.003095619974999407,0.0030956199749994037,0.0008755623695686041
0.0030825156909801343,0.0030825156909801343,0.0008755623695686044
0.0030695010899733236,0.0030695010899733205,0.0008755623695686039
0.0030565753359736427,0.0030565753359736427,0.0008755623695686041
0.003043737604405446,0.003043737604405447,0.0008755623695686041
0.003030987081918281,0.0030309870819182822,0.0008755623695686037
0.003018322966186631,0.003018322966186631,0.0008755623695686039
0.0030057444657137352,0.003005744465713732,0.0008755623695686041
0.0029932507996394612,0.002993250799639462,0.0008755623695686041
0.0029808411975520664,0.0029808411975520673,0.0008755623695686041
0.0029685148993038152,0.0029685148993038152,0.0008755623695686039
0.002956271154830371,0.0029562711548303693,0.0008755623695686037
0.0029441092239738164,0.0029441092239738155,0.0008755623695686039
0.002932028376309313,0.002932028376309314,0.0008755623695686037
0.0029200278909752462,0.0029200278909752454,0.0008755623695686041
0.0029081070565068015,0.0029081070565068023,0.0008755623695686041
0.002896265170672921,0.0028962651706729197,0.0008755623695686041
0.002884501540316523,0.002884501540316521,0.0008755623695686033
0.002872815481197965,0.0028728154811979655,0.0008755623695686037
0.0028612063178416218,0.0028612063178416226,0.0008755623695686037
0.0028496733833855525,0.002849673383385552,0.0008755623695686037
0.0028382160194341736,0.0028382160194341728,0.0008755623695686037
0.002826833575913878,0.0028268335759138786,0.0008755623695686032
0.0028155254109315277,0.002815525410931527,0.0008755623695686033
0.002804290890635773,0.002804290890635769,0.0008755623695686037
0.002793129389081108,0.002793129389081108,0.0008755623695686036
0.002782040288094646,0.0027820402880946457,0.0008755623695686037
0.002771022977145518,0.0027710229771455196,0.0008755623695686037
0.0027600768532168385,0.0027600768532168385,0.0008755623695686039
0.002749201320680225,0.002749201320680226,0.0008755623695686041
0.0027383957911727846,0.0027383957911727838,0.0008755623695686041
0.0027276596834764763,0.0027276596834764776,0.0008755623695686042
0.002716992423399909,0.0027169924233999086,0.0008755623695686048
0.002706393443662379,0.0027063934436623786,0.0008755623695686045
0.00269586218378023,0.0026958621837802317,0.0008755623695686048
0.0026853980899554167,0.002685398089955416,0.0008755623695686042
0.002675000614966205,0.002675000614966206,0.0008755623695686041
0.00266466921806004,0.0026646692180600394,0.0008755623695686041
0.002654403364848467,0.0026544033648484688,0.0008755623695686041
0.0026442025272040903,0.002644202527204092,0.0008755623695686041
0.002634066183159536,0.002634066183159535,0.0008755623695686045
0.002623993816808325,0.0026239938168083265,0.0008755623695686048
0.0026139849182077136,0.0026139849182077153,0.0008755623695686048
0.0026040389832833475,0.002604038983283348,0.0008755623695686044
0.0025941555137357596,0.002594155513735759,0.0008755623695686045
0.0025843340169486757,0.0025843340169486766,0.0008755623695686048
0.002574574005899049,0.0025745740058990474,0.0008755623695686048
0.0025648749990688047,0.002564874999068806,0.0008755623695686048
0.0025552365203582996,0.002555236520358298,0.0008755623695686048
0.0025456580990013784,0.0025456580990013767,0.0008755623695686048
0.00253613926948207,0.0025361392694820684,0.0008755623695686048
0.0025266795714528464,0.0025266795714528473,0.0008755623695686048
0.0025172785496544317,0.00251727854965443,0.0008755623695686048
0.0025079357538371166,0.0025079357538371145,0.0008755623695686048
0.0024986507386835404,0.0024986507386835404,0.0008755623695686048
0.0024894230637329566,0.0024894230637329574,0.0008755623695686051
0.0024802522933068676,0.0024802522933068663,0.0008755623695686051
0.0024711379964360925,0.0024711379964360907,0.0008755623695686044
0.0024620797467891594,0.00246207974678916,0.0008755623695686044
0.0024530771226020666,0.002453077122602068,0.0008755623695686042
0.0024441297066093042,0.0024441297066093047,0.0008755623695686044
0.0024352370859761895,0.0024352370859761913,0.0008755623695686045
0.002426398852232445,0.0024263988522324454,0.0008755623695686048
0.00241761460120698,0.0024176146012069803,0.0008755623695686048
0.0024088839329639107,0.0024088839329639107,0.0008755623695686045
0.002400206451739721,0.0024002064517397205,0.0008755623695686044
0.0023915817658815906,0.0023915817658815884,0.0008755623695686044
0.002383009487786858,0.002383009487786858,0.0008755623695686037
0.0023744892338435747,0.0023744892338435756,0.0008755623695686036
0.002366020624372144,0.002366020624372144,0.0008755623695686039
0.002357603283568039,0.0023576032835680404,0.0008755623695686037
0.002349236839445527,0.002349236839445528,0.0008755623695686042
0.00234092092378244,0.002340920923782442,0.0008755623695686041
0.002332655172065936,0.0023326551720659378,0.0008755623695686041
0.002324439223439229,0.0023244392234392296,0.0008755623695686048
0.002316272720649281,0.0023162727206492814,0.0008755623695686048
0.002308155309995432,0.002308155309995432,0.0008755623695686048
0.0023000866412789616,0.002300086641278961,0.0008755623695686044
0.002292066367753527,0.002292066367753528,0.0008755623695686045
0.002284094146076503,0.0022840941460765046,0.0008755623695686048
0.002276169636261183,0.0022761696362611854,0.0008755623695686053
0.0022682925016298252,0.002268292501629825,0.0008755623695686054
0.002260462408767522,0.0022604624087675237,0.0008755623695686045
0.00225267902747691,0.00225267902747691,0.0008755623695686048
0.0022449420307336437,0.0022449420307336454,0.0008755623695686051
0.0022372510946426748,0.002237251094642675,0.0008755623695686051
0.0022296058983952904,0.0022296058983952926,0.0008755623695686048
0.002222006124226911,0.002222006124226912,0.0008755623695686048
0.002214451457375601,0.002214451457375602,0.0008755623695686048
0.0022069415860413357,0.0022069415860413353,0.0008755623695686051
0.002199476201345947,0.002199476201345947,0.0008755623695686051
0.002192054997293779,0.0021920549972937802,0.0008755623695686056
0.0021846776707330176,0.002184677670733017,0.0008755623695686053
0.0021773439213176884,0.0021773439213176884,0.0008755623695686051
0.0021700534514703064,0.0021700534514703072,0.0008755623695686048
